entry_id,posting_date,item_id,location_id,entry_type,quantity
ILE00037643,2025-11-01,ITEM0010,LOC006,Sales Shipment,-57
ILE00037644,2025-11-01,ITEM0010,LOC006,Adjustment,-1
ILE00037645,2025-11-01,ITEM0011,LOC006,Purchase Receipt,74
ILE00037646,2025-11-01,ITEM0011,LOC006,Sales Shipment,-47
ILE00037647,2025-11-01,ITEM0011,LOC006,Adjustment,-3
ILE00037648,2025-11-01,ITEM0012,LOC006,Purchase Receipt,61
ILE00037649,2025-11-01,ITEM0012,LOC006,Sales Shipment,-61
ILE00037650,2025-11-01,ITEM0012,LOC006,Adjustment,-1
ILE00037651,2025-11-01,ITEM0013,LOC006,Purchase Receipt,71
ILE00037652,2025-11-01,ITEM0013,LOC006,Sales Shipment,-40
ILE00037653,2025-11-01,ITEM0013,LOC006,Adjustment,3
ILE00037654,2025-11-01,ITEM0014,LOC006,Purchase Receipt,69
ILE00037655,2025-11-01,ITEM0014,LOC006,Sales Shipment,-70
ILE00037656,2025-11-01,ITEM0014,LOC006,Adjustment,3
ILE00037657,2025-11-01,ITEM0015,LOC006,Purchase Receipt,87
ILE00037658,2025-11-01,ITEM0015,LOC006,Sales Shipment,-54
ILE00037659,2025-11-01,ITEM0015,LOC006,Adjustment,-1
ILE00037660,2025-11-01,ITEM0016,LOC006,Purchase Receipt,78
ILE00037661,2025-11-01,ITEM0016,LOC006,Sales Shipment,-42
ILE00037662,2025-11-01,ITEM0016,LOC006,Adjustment,-3
ILE00037663,2025-11-01,ITEM0017,LOC006,Purchase Receipt,86
ILE00037664,2025-11-01,ITEM0017,LOC006,Sales Shipment,-78
ILE00037665,2025-11-01,ITEM0017,LOC006,Adjustment,2
ILE00037666,2025-11-01,ITEM0018,LOC006,Purchase Receipt,34
ILE00037667,2025-11-01,ITEM0018,LOC006,Sales Shipment,-58
ILE00037668,2025-11-01,ITEM0019,LOC006,Purchase Receipt,68
ILE00037669,2025-11-01,ITEM0019,LOC006,Sales Shipment,-33
ILE00037670,2025-11-01,ITEM0019,LOC006,Adjustment,-2
ILE00037671,2025-11-01,ITEM0020,LOC006,Purchase Receipt,71
ILE00037672,2025-11-01,ITEM0020,LOC006,Sales Shipment,-49
ILE00037673,2025-11-01,ITEM0020,LOC006,Adjustment,3
ILE00037674,2025-11-01,ITEM0021,LOC006,Purchase Receipt,63
ILE00037675,2025-11-01,ITEM0021,LOC006,Sales Shipment,-56
ILE00037676,2025-11-01,ITEM0022,LOC006,Purchase Receipt,96
ILE00037677,2025-11-01,ITEM0022,LOC006,Sales Shipment,-50
ILE00037678,2025-11-01,ITEM0022,LOC006,Adjustment,2
ILE00037679,2025-11-01,ITEM0023,LOC006,Purchase Receipt,65
ILE00037680,2025-11-01,ITEM0023,LOC006,Sales Shipment,-72
ILE00037681,2025-11-01,ITEM0023,LOC006,Adjustment,-2
ILE00037682,2025-11-01,ITEM0024,LOC006,Purchase Receipt,60
ILE00037683,2025-11-01,ITEM0024,LOC006,Sales Shipment,-61
ILE00037684,2025-11-01,ITEM0024,LOC006,Adjustment,-2
ILE00037685,2025-11-01,ITEM0025,LOC006,Purchase Receipt,67
ILE00037686,2025-11-01,ITEM0025,LOC006,Sales Shipment,-57
ILE00037687,2025-11-01,ITEM0025,LOC006,Adjustment,1
ILE00037688,2025-11-01,ITEM0026,LOC006,Purchase Receipt,55
ILE00037689,2025-11-01,ITEM0026,LOC006,Sales Shipment,-48
ILE00037690,2025-11-01,ITEM0026,LOC006,Adjustment,-3
ILE00037691,2025-11-01,ITEM0027,LOC006,Purchase Receipt,90
ILE00037692,2025-11-01,ITEM0027,LOC006,Sales Shipment,-49
ILE00037693,2025-11-01,ITEM0028,LOC006,Purchase Receipt,77
ILE00037694,2025-11-01,ITEM0028,LOC006,Sales Shipment,-51
ILE00037695,2025-11-01,ITEM0028,LOC006,Adjustment,3
ILE00037696,2025-11-01,ITEM0029,LOC006,Purchase Receipt,63
ILE00037697,2025-11-01,ITEM0029,LOC006,Sales Shipment,-53
ILE00037698,2025-11-01,ITEM0029,LOC006,Adjustment,2
ILE00037699,2025-11-01,ITEM0030,LOC006,Purchase Receipt,58
ILE00037700,2025-11-01,ITEM0030,LOC006,Sales Shipment,-42
ILE00037701,2025-11-01,ITEM0030,LOC006,Adjustment,1
ILE00037702,2025-11-01,ITEM0031,LOC006,Purchase Receipt,62
ILE00037703,2025-11-01,ITEM0031,LOC006,Sales Shipment,-53
ILE00037704,2025-11-01,ITEM0031,LOC006,Adjustment,-1
ILE00037705,2025-11-01,ITEM0032,LOC006,Purchase Receipt,63
ILE00037706,2025-11-01,ITEM0032,LOC006,Sales Shipment,-57
ILE00037707,2025-11-01,ITEM0032,LOC006,Adjustment,2
ILE00037708,2025-11-01,ITEM0033,LOC006,Purchase Receipt,108
ILE00037709,2025-11-01,ITEM0033,LOC006,Sales Shipment,-10
ILE00037710,2025-11-01,ITEM0034,LOC006,Purchase Receipt,69
ILE00037711,2025-11-01,ITEM0034,LOC006,Sales Shipment,-16
ILE00037712,2025-11-01,ITEM0034,LOC006,Adjustment,-3
ILE00037713,2025-11-01,ITEM0035,LOC006,Purchase Receipt,81
ILE00037714,2025-11-01,ITEM0035,LOC006,Sales Shipment,-58
ILE00037715,2025-11-01,ITEM0035,LOC006,Adjustment,-3
ILE00037716,2025-11-01,ITEM0036,LOC006,Purchase Receipt,54
ILE00037717,2025-11-01,ITEM0036,LOC006,Sales Shipment,-51
ILE00037718,2025-11-01,ITEM0036,LOC006,Adjustment,-2
ILE00037719,2025-11-01,ITEM0037,LOC006,Purchase Receipt,65
ILE00037720,2025-11-01,ITEM0037,LOC006,Sales Shipment,-47
ILE00037721,2025-11-01,ITEM0037,LOC006,Adjustment,1
ILE00037722,2025-11-01,ITEM0038,LOC006,Purchase Receipt,56
ILE00037723,2025-11-01,ITEM0038,LOC006,Sales Shipment,-38
ILE00037724,2025-11-01,ITEM0039,LOC006,Purchase Receipt,67
ILE00037725,2025-11-01,ITEM0039,LOC006,Sales Shipment,-42
ILE00037726,2025-11-01,ITEM0040,LOC006,Purchase Receipt,55
ILE00037727,2025-11-01,ITEM0040,LOC006,Sales Shipment,-88
ILE00037728,2025-11-01,ITEM0040,LOC006,Adjustment,3
ILE00037729,2025-11-01,ITEM0041,LOC006,Purchase Receipt,63
ILE00037730,2025-11-01,ITEM0041,LOC006,Sales Shipment,-49
ILE00037731,2025-11-01,ITEM0041,LOC006,Adjustment,1
ILE00037732,2025-11-01,ITEM0042,LOC006,Purchase Receipt,74
ILE00037733,2025-11-01,ITEM0042,LOC006,Sales Shipment,-56
ILE00037734,2025-11-01,ITEM0042,LOC006,Adjustment,3
ILE00037735,2025-11-01,ITEM0043,LOC006,Purchase Receipt,69
ILE00037736,2025-11-01,ITEM0043,LOC006,Sales Shipment,-37
ILE00037737,2025-11-01,ITEM0043,LOC006,Adjustment,1
ILE00037738,2025-11-01,ITEM0044,LOC006,Purchase Receipt,78
ILE00037739,2025-11-01,ITEM0044,LOC006,Sales Shipment,-44
ILE00037740,2025-11-01,ITEM0045,LOC006,Purchase Receipt,45
ILE00037741,2025-11-01,ITEM0045,LOC006,Sales Shipment,-38
ILE00037742,2025-11-01,ITEM0045,LOC006,Adjustment,-2
ILE00037743,2025-11-01,ITEM0046,LOC006,Purchase Receipt,104
ILE00037744,2025-11-01,ITEM0046,LOC006,Sales Shipment,-52
ILE00037745,2025-11-01,ITEM0046,LOC006,Adjustment,-2
ILE00037746,2025-11-01,ITEM0047,LOC006,Purchase Receipt,73
ILE00037747,2025-11-01,ITEM0047,LOC006,Sales Shipment,-68
ILE00037748,2025-11-01,ITEM0047,LOC006,Adjustment,1
ILE00037749,2025-11-01,ITEM0048,LOC006,Purchase Receipt,96
ILE00037750,2025-11-01,ITEM0048,LOC006,Sales Shipment,-45
ILE00037751,2025-11-01,ITEM0049,LOC006,Purchase Receipt,76
ILE00037752,2025-11-01,ITEM0049,LOC006,Sales Shipment,-61
ILE00037753,2025-11-01,ITEM0049,LOC006,Adjustment,3
ILE00037754,2025-11-01,ITEM0050,LOC006,Purchase Receipt,64
ILE00037755,2025-11-01,ITEM0050,LOC006,Sales Shipment,-37
ILE00037756,2025-11-01,ITEM0050,LOC006,Adjustment,-3
ILE00037757,2025-11-01,ITEM0051,LOC006,Purchase Receipt,90
ILE00037758,2025-11-01,ITEM0051,LOC006,Sales Shipment,-66
ILE00037759,2025-11-01,ITEM0051,LOC006,Adjustment,-1
ILE00037760,2025-11-01,ITEM0052,LOC006,Purchase Receipt,52
ILE00037761,2025-11-01,ITEM0052,LOC006,Sales Shipment,-47
ILE00037762,2025-11-01,ITEM0052,LOC006,Adjustment,3
ILE00037763,2025-11-01,ITEM0053,LOC006,Purchase Receipt,80
ILE00037764,2025-11-01,ITEM0053,LOC006,Sales Shipment,-72
ILE00037765,2025-11-01,ITEM0054,LOC006,Purchase Receipt,54
ILE00037766,2025-11-01,ITEM0054,LOC006,Sales Shipment,-54
ILE00037767,2025-11-01,ITEM0054,LOC006,Adjustment,-2
ILE00037768,2025-11-01,ITEM0055,LOC006,Purchase Receipt,96
ILE00037769,2025-11-01,ITEM0055,LOC006,Sales Shipment,-65
ILE00037770,2025-11-01,ITEM0056,LOC006,Purchase Receipt,79
ILE00037771,2025-11-01,ITEM0056,LOC006,Sales Shipment,-63
ILE00037772,2025-11-01,ITEM0056,LOC006,Adjustment,-3
ILE00037773,2025-11-01,ITEM0057,LOC006,Purchase Receipt,69
ILE00037774,2025-11-01,ITEM0057,LOC006,Sales Shipment,-33
ILE00037775,2025-11-01,ITEM0057,LOC006,Adjustment,-2
ILE00037776,2025-11-01,ITEM0058,LOC006,Purchase Receipt,70
ILE00037777,2025-11-01,ITEM0058,LOC006,Sales Shipment,-62
ILE00037778,2025-11-01,ITEM0058,LOC006,Adjustment,2
ILE00037779,2025-11-01,ITEM0059,LOC006,Purchase Receipt,82
ILE00037780,2025-11-01,ITEM0059,LOC006,Sales Shipment,-34
ILE00037781,2025-11-01,ITEM0059,LOC006,Adjustment,-1
ILE00037782,2025-11-01,ITEM0060,LOC006,Purchase Receipt,56
ILE00037783,2025-11-01,ITEM0060,LOC006,Sales Shipment,-40
ILE00037784,2025-11-01,ITEM0060,LOC006,Adjustment,2
ILE00037785,2025-11-01,ITEM0061,LOC006,Purchase Receipt,84
ILE00037786,2025-11-01,ITEM0061,LOC006,Sales Shipment,-12
ILE00037787,2025-11-01,ITEM0061,LOC006,Adjustment,-1
ILE00037788,2025-11-01,ITEM0062,LOC006,Purchase Receipt,41
ILE00037789,2025-11-01,ITEM0062,LOC006,Sales Shipment,-36
ILE00037790,2025-11-01,ITEM0063,LOC006,Purchase Receipt,57
ILE00037791,2025-11-01,ITEM0063,LOC006,Sales Shipment,-49
ILE00037792,2025-11-01,ITEM0064,LOC006,Purchase Receipt,55
ILE00037793,2025-11-01,ITEM0064,LOC006,Sales Shipment,-53
ILE00037794,2025-11-01,ITEM0064,LOC006,Adjustment,1
ILE00037795,2025-11-01,ITEM0065,LOC006,Purchase Receipt,47
ILE00037796,2025-11-01,ITEM0065,LOC006,Sales Shipment,-48
ILE00037797,2025-11-01,ITEM0066,LOC006,Purchase Receipt,89
ILE00037798,2025-11-01,ITEM0066,LOC006,Sales Shipment,-71
ILE00037799,2025-11-01,ITEM0066,LOC006,Adjustment,-2
ILE00037800,2025-11-01,ITEM0067,LOC006,Purchase Receipt,97
ILE00037801,2025-11-01,ITEM0067,LOC006,Sales Shipment,-37
ILE00037802,2025-11-01,ITEM0067,LOC006,Adjustment,1
ILE00037803,2025-11-01,ITEM0068,LOC006,Purchase Receipt,59
ILE00037804,2025-11-01,ITEM0068,LOC006,Sales Shipment,-53
ILE00037805,2025-11-01,ITEM0069,LOC006,Purchase Receipt,89
ILE00037806,2025-11-01,ITEM0069,LOC006,Sales Shipment,-54
ILE00037807,2025-11-01,ITEM0069,LOC006,Adjustment,1
ILE00037808,2025-11-01,ITEM0070,LOC006,Purchase Receipt,64
ILE00037809,2025-11-01,ITEM0070,LOC006,Sales Shipment,-53
ILE00037810,2025-11-01,ITEM0070,LOC006,Adjustment,-3
ILE00037811,2025-11-01,ITEM0071,LOC006,Purchase Receipt,80
ILE00037812,2025-11-01,ITEM0071,LOC006,Sales Shipment,-71
ILE00037813,2025-11-01,ITEM0071,LOC006,Adjustment,-3
ILE00037814,2025-11-01,ITEM0072,LOC006,Purchase Receipt,44
ILE00037815,2025-11-01,ITEM0072,LOC006,Sales Shipment,-46
ILE00037816,2025-11-01,ITEM0072,LOC006,Adjustment,1
ILE00037817,2025-11-01,ITEM0073,LOC006,Purchase Receipt,98
ILE00037818,2025-11-01,ITEM0073,LOC006,Sales Shipment,-65
ILE00037819,2025-11-01,ITEM0073,LOC006,Adjustment,2
ILE00037820,2025-11-01,ITEM0074,LOC006,Purchase Receipt,99
ILE00037821,2025-11-01,ITEM0074,LOC006,Sales Shipment,-48
ILE00037822,2025-11-01,ITEM0074,LOC006,Adjustment,-3
ILE00037823,2025-11-01,ITEM0075,LOC006,Purchase Receipt,106
ILE00037824,2025-11-01,ITEM0075,LOC006,Sales Shipment,-42
ILE00037825,2025-11-01,ITEM0075,LOC006,Adjustment,2
ILE00037826,2025-11-01,ITEM0076,LOC006,Purchase Receipt,93
ILE00037827,2025-11-01,ITEM0076,LOC006,Sales Shipment,-10
ILE00037828,2025-11-01,ITEM0076,LOC006,Adjustment,-1
ILE00037829,2025-11-01,ITEM0077,LOC006,Purchase Receipt,62
ILE00037830,2025-11-01,ITEM0077,LOC006,Sales Shipment,-88
ILE00037831,2025-11-01,ITEM0077,LOC006,Adjustment,-3
ILE00037832,2025-11-01,ITEM0078,LOC006,Purchase Receipt,67
ILE00037833,2025-11-01,ITEM0078,LOC006,Sales Shipment,-56
ILE00037834,2025-11-01,ITEM0079,LOC006,Purchase Receipt,75
ILE00037835,2025-11-01,ITEM0079,LOC006,Sales Shipment,-33
ILE00037836,2025-11-01,ITEM0079,LOC006,Adjustment,-3
ILE00037837,2025-11-01,ITEM0080,LOC006,Purchase Receipt,62
ILE00037838,2025-11-01,ITEM0080,LOC006,Sales Shipment,-61
ILE00037839,2025-11-01,ITEM0080,LOC006,Adjustment,1
ILE00037840,2025-11-01,ITEM0081,LOC006,Purchase Receipt,85
ILE00037841,2025-11-01,ITEM0081,LOC006,Sales Shipment,-66
ILE00037842,2025-11-01,ITEM0082,LOC006,Purchase Receipt,64
ILE00037843,2025-11-01,ITEM0082,LOC006,Sales Shipment,-63
ILE00037844,2025-11-01,ITEM0082,LOC006,Adjustment,-2
ILE00037845,2025-11-01,ITEM0083,LOC006,Purchase Receipt,35
ILE00037846,2025-11-01,ITEM0083,LOC006,Sales Shipment,-47
ILE00037847,2025-11-01,ITEM0083,LOC006,Adjustment,-1
ILE00037848,2025-11-01,ITEM0084,LOC006,Purchase Receipt,82
ILE00037849,2025-11-01,ITEM0084,LOC006,Sales Shipment,-70
ILE00037850,2025-11-01,ITEM0084,LOC006,Adjustment,3
ILE00037851,2025-11-01,ITEM0085,LOC006,Purchase Receipt,47
ILE00037852,2025-11-01,ITEM0085,LOC006,Sales Shipment,-44
ILE00037853,2025-11-01,ITEM0086,LOC006,Purchase Receipt,74
ILE00037854,2025-11-01,ITEM0086,LOC006,Sales Shipment,-40
ILE00037855,2025-11-01,ITEM0086,LOC006,Adjustment,-1
ILE00037856,2025-11-01,ITEM0087,LOC006,Purchase Receipt,74
ILE00037857,2025-11-01,ITEM0087,LOC006,Sales Shipment,-41
ILE00037858,2025-11-01,ITEM0088,LOC006,Purchase Receipt,90
ILE00037859,2025-11-01,ITEM0088,LOC006,Sales Shipment,-74
ILE00037860,2025-11-01,ITEM0088,LOC006,Adjustment,2
ILE00037861,2025-11-01,ITEM0089,LOC006,Purchase Receipt,70
ILE00037862,2025-11-01,ITEM0089,LOC006,Sales Shipment,-60
ILE00037863,2025-11-01,ITEM0090,LOC006,Purchase Receipt,97
ILE00037864,2025-11-01,ITEM0090,LOC006,Sales Shipment,-49
ILE00037865,2025-11-01,ITEM0090,LOC006,Adjustment,-3
ILE00037866,2025-11-01,ITEM0091,LOC006,Purchase Receipt,86
ILE00037867,2025-11-01,ITEM0091,LOC006,Sales Shipment,-48
ILE00037868,2025-11-01,ITEM0092,LOC006,Purchase Receipt,61
ILE00037869,2025-11-01,ITEM0092,LOC006,Sales Shipment,-61
ILE00037870,2025-11-01,ITEM0093,LOC006,Purchase Receipt,54
ILE00037871,2025-11-01,ITEM0093,LOC006,Sales Shipment,-61
ILE00037872,2025-11-01,ITEM0093,LOC006,Adjustment,2
ILE00037873,2025-11-01,ITEM0094,LOC006,Purchase Receipt,86
ILE00037874,2025-11-01,ITEM0094,LOC006,Sales Shipment,-54
ILE00037875,2025-11-01,ITEM0095,LOC006,Purchase Receipt,65
ILE00037876,2025-11-01,ITEM0095,LOC006,Sales Shipment,-41
ILE00037877,2025-11-01,ITEM0095,LOC006,Adjustment,-1
ILE00037878,2025-11-01,ITEM0096,LOC006,Purchase Receipt,78
ILE00037879,2025-11-01,ITEM0096,LOC006,Sales Shipment,-13
ILE00037880,2025-11-01,ITEM0096,LOC006,Adjustment,-1
ILE00037881,2025-11-01,ITEM0097,LOC006,Purchase Receipt,90
ILE00037882,2025-11-01,ITEM0097,LOC006,Sales Shipment,-41
ILE00037883,2025-11-01,ITEM0097,LOC006,Adjustment,-3
ILE00037884,2025-11-01,ITEM0098,LOC006,Purchase Receipt,72
ILE00037885,2025-11-01,ITEM0098,LOC006,Sales Shipment,-37
ILE00037886,2025-11-01,ITEM0098,LOC006,Adjustment,-1
ILE00037887,2025-11-01,ITEM0099,LOC006,Purchase Receipt,46
ILE00037888,2025-11-01,ITEM0099,LOC006,Sales Shipment,-30
ILE00037889,2025-11-01,ITEM0099,LOC006,Adjustment,3
ILE00037890,2025-11-01,ITEM0100,LOC006,Purchase Receipt,59
ILE00037891,2025-11-01,ITEM0100,LOC006,Sales Shipment,-36
ILE00037892,2025-11-01,ITEM0100,LOC006,Adjustment,-3
ILE00037893,2025-12-01,ITEM0001,LOC001,Purchase Receipt,82
ILE00037894,2025-12-01,ITEM0001,LOC001,Sales Shipment,-89
ILE00037895,2025-12-01,ITEM0002,LOC001,Purchase Receipt,65
ILE00037896,2025-12-01,ITEM0002,LOC001,Sales Shipment,-60
ILE00037897,2025-12-01,ITEM0003,LOC001,Purchase Receipt,103
ILE00037898,2025-12-01,ITEM0003,LOC001,Sales Shipment,-35
ILE00037899,2025-12-01,ITEM0004,LOC001,Purchase Receipt,43
ILE00037900,2025-12-01,ITEM0004,LOC001,Sales Shipment,-62
ILE00037901,2025-12-01,ITEM0004,LOC001,Adjustment,-3
ILE00037902,2025-12-01,ITEM0005,LOC001,Purchase Receipt,30
ILE00037903,2025-12-01,ITEM0005,LOC001,Sales Shipment,-58
ILE00037904,2025-12-01,ITEM0005,LOC001,Adjustment,1
ILE00037905,2025-12-01,ITEM0006,LOC001,Purchase Receipt,46
ILE00037906,2025-12-01,ITEM0006,LOC001,Sales Shipment,-50
ILE00037907,2025-12-01,ITEM0007,LOC001,Purchase Receipt,77
ILE00037908,2025-12-01,ITEM0007,LOC001,Sales Shipment,-31
ILE00037909,2025-12-01,ITEM0008,LOC001,Purchase Receipt,60
ILE00037910,2025-12-01,ITEM0008,LOC001,Sales Shipment,-40
ILE00037911,2025-12-01,ITEM0008,LOC001,Adjustment,-3
ILE00037912,2025-12-01,ITEM0009,LOC001,Purchase Receipt,85
ILE00037913,2025-12-01,ITEM0009,LOC001,Sales Shipment,-27
ILE00037914,2025-12-01,ITEM0009,LOC001,Adjustment,-3
ILE00037915,2025-12-01,ITEM0010,LOC001,Purchase Receipt,56
ILE00037916,2025-12-01,ITEM0010,LOC001,Sales Shipment,-70
ILE00037917,2025-12-01,ITEM0011,LOC001,Purchase Receipt,89
ILE00037918,2025-12-01,ITEM0011,LOC001,Sales Shipment,-58
ILE00037919,2025-12-01,ITEM0011,LOC001,Adjustment,-3
ILE00037920,2025-12-01,ITEM0012,LOC001,Purchase Receipt,86
ILE00037921,2025-12-01,ITEM0012,LOC001,Sales Shipment,-45
ILE00037922,2025-12-01,ITEM0012,LOC001,Adjustment,1
ILE00037923,2025-12-01,ITEM0013,LOC001,Purchase Receipt,78
ILE00037924,2025-12-01,ITEM0013,LOC001,Sales Shipment,-67
ILE00037925,2025-12-01,ITEM0013,LOC001,Adjustment,-1
ILE00037926,2025-12-01,ITEM0014,LOC001,Purchase Receipt,96
ILE00037927,2025-12-01,ITEM0014,LOC001,Sales Shipment,-52
ILE00037928,2025-12-01,ITEM0015,LOC001,Purchase Receipt,77
ILE00037929,2025-12-01,ITEM0015,LOC001,Sales Shipment,-55
ILE00037930,2025-12-01,ITEM0015,LOC001,Adjustment,2
ILE00037931,2025-12-01,ITEM0016,LOC001,Purchase Receipt,36
ILE00037932,2025-12-01,ITEM0016,LOC001,Sales Shipment,-11
ILE00037933,2025-12-01,ITEM0016,LOC001,Adjustment,-1
ILE00037934,2025-12-01,ITEM0017,LOC001,Purchase Receipt,84
ILE00037935,2025-12-01,ITEM0017,LOC001,Sales Shipment,-82
ILE00037936,2025-12-01,ITEM0017,LOC001,Adjustment,1
ILE00037937,2025-12-01,ITEM0018,LOC001,Purchase Receipt,57
ILE00037938,2025-12-01,ITEM0018,LOC001,Sales Shipment,-43
ILE00037939,2025-12-01,ITEM0019,LOC001,Purchase Receipt,86
ILE00037940,2025-12-01,ITEM0019,LOC001,Sales Shipment,-41
ILE00037941,2025-12-01,ITEM0019,LOC001,Adjustment,-1
ILE00037942,2025-12-01,ITEM0020,LOC001,Purchase Receipt,50
ILE00037943,2025-12-01,ITEM0020,LOC001,Sales Shipment,-65
ILE00037944,2025-12-01,ITEM0020,LOC001,Adjustment,-3
ILE00037945,2025-12-01,ITEM0021,LOC001,Purchase Receipt,74
ILE00037946,2025-12-01,ITEM0021,LOC001,Sales Shipment,-69
ILE00037947,2025-12-01,ITEM0021,LOC001,Adjustment,-3
ILE00037948,2025-12-01,ITEM0022,LOC001,Purchase Receipt,60
ILE00037949,2025-12-01,ITEM0022,LOC001,Sales Shipment,-51
ILE00037950,2025-12-01,ITEM0022,LOC001,Adjustment,2
ILE00037951,2025-12-01,ITEM0023,LOC001,Purchase Receipt,104
ILE00037952,2025-12-01,ITEM0023,LOC001,Sales Shipment,-28
ILE00037953,2025-12-01,ITEM0024,LOC001,Purchase Receipt,69
ILE00037954,2025-12-01,ITEM0024,LOC001,Sales Shipment,-22
ILE00037955,2025-12-01,ITEM0024,LOC001,Adjustment,-2
ILE00037956,2025-12-01,ITEM0025,LOC001,Purchase Receipt,55
ILE00037957,2025-12-01,ITEM0025,LOC001,Sales Shipment,-57
ILE00037958,2025-12-01,ITEM0025,LOC001,Adjustment,-3
ILE00037959,2025-12-01,ITEM0026,LOC001,Purchase Receipt,42
ILE00037960,2025-12-01,ITEM0026,LOC001,Sales Shipment,-65
ILE00037961,2025-12-01,ITEM0026,LOC001,Adjustment,1
ILE00037962,2025-12-01,ITEM0027,LOC001,Purchase Receipt,89
ILE00037963,2025-12-01,ITEM0027,LOC001,Sales Shipment,-33
ILE00037964,2025-12-01,ITEM0028,LOC001,Purchase Receipt,65
ILE00037965,2025-12-01,ITEM0028,LOC001,Sales Shipment,-62
ILE00037966,2025-12-01,ITEM0029,LOC001,Purchase Receipt,73
ILE00037967,2025-12-01,ITEM0029,LOC001,Sales Shipment,-56
ILE00037968,2025-12-01,ITEM0029,LOC001,Adjustment,-1
ILE00037969,2025-12-01,ITEM0030,LOC001,Purchase Receipt,81
ILE00037970,2025-12-01,ITEM0030,LOC001,Sales Shipment,-43
ILE00037971,2025-12-01,ITEM0030,LOC001,Adjustment,2
ILE00037972,2025-12-01,ITEM0031,LOC001,Purchase Receipt,83
ILE00037973,2025-12-01,ITEM0031,LOC001,Sales Shipment,-59
ILE00037974,2025-12-01,ITEM0031,LOC001,Adjustment,1
ILE00037975,2025-12-01,ITEM0032,LOC001,Purchase Receipt,72
ILE00037976,2025-12-01,ITEM0032,LOC001,Sales Shipment,-42
ILE00037977,2025-12-01,ITEM0032,LOC001,Adjustment,1
ILE00037978,2025-12-01,ITEM0033,LOC001,Purchase Receipt,49
ILE00037979,2025-12-01,ITEM0033,LOC001,Sales Shipment,-61
ILE00037980,2025-12-01,ITEM0033,LOC001,Adjustment,2
ILE00037981,2025-12-01,ITEM0034,LOC001,Purchase Receipt,58
ILE00037982,2025-12-01,ITEM0034,LOC001,Sales Shipment,-63
ILE00037983,2025-12-01,ITEM0035,LOC001,Purchase Receipt,88
ILE00037984,2025-12-01,ITEM0035,LOC001,Sales Shipment,-30
ILE00037985,2025-12-01,ITEM0035,LOC001,Adjustment,2
ILE00037986,2025-12-01,ITEM0036,LOC001,Purchase Receipt,88
ILE00037987,2025-12-01,ITEM0036,LOC001,Sales Shipment,-33
ILE00037988,2025-12-01,ITEM0036,LOC001,Adjustment,-3
ILE00037989,2025-12-01,ITEM0037,LOC001,Purchase Receipt,63
ILE00037990,2025-12-01,ITEM0037,LOC001,Sales Shipment,-31
ILE00037991,2025-12-01,ITEM0037,LOC001,Adjustment,2
ILE00037992,2025-12-01,ITEM0038,LOC001,Purchase Receipt,50
ILE00037993,2025-12-01,ITEM0038,LOC001,Sales Shipment,-88
ILE00037994,2025-12-01,ITEM0038,LOC001,Adjustment,1
ILE00037995,2025-12-01,ITEM0039,LOC001,Purchase Receipt,73
ILE00037996,2025-12-01,ITEM0039,LOC001,Sales Shipment,-43
ILE00037997,2025-12-01,ITEM0039,LOC001,Adjustment,1
ILE00037998,2025-12-01,ITEM0040,LOC001,Purchase Receipt,55
ILE00037999,2025-12-01,ITEM0040,LOC001,Sales Shipment,-51
ILE00038000,2025-12-01,ITEM0040,LOC001,Adjustment,-3
ILE00038001,2025-12-01,ITEM0041,LOC001,Purchase Receipt,74
ILE00038002,2025-12-01,ITEM0041,LOC001,Sales Shipment,-47
ILE00038003,2025-12-01,ITEM0041,LOC001,Adjustment,-1
ILE00038004,2025-12-01,ITEM0042,LOC001,Purchase Receipt,99
ILE00038005,2025-12-01,ITEM0042,LOC001,Sales Shipment,-33
ILE00038006,2025-12-01,ITEM0042,LOC001,Adjustment,-2
ILE00038007,2025-12-01,ITEM0043,LOC001,Purchase Receipt,63
ILE00038008,2025-12-01,ITEM0043,LOC001,Sales Shipment,-30
ILE00038009,2025-12-01,ITEM0043,LOC001,Adjustment,2
ILE00038010,2025-12-01,ITEM0044,LOC001,Purchase Receipt,62
ILE00038011,2025-12-01,ITEM0044,LOC001,Sales Shipment,-41
ILE00038012,2025-12-01,ITEM0044,LOC001,Adjustment,2
ILE00038013,2025-12-01,ITEM0045,LOC001,Purchase Receipt,67
ILE00038014,2025-12-01,ITEM0045,LOC001,Sales Shipment,-50
ILE00038015,2025-12-01,ITEM0045,LOC001,Adjustment,-2
ILE00038016,2025-12-01,ITEM0046,LOC001,Purchase Receipt,81
ILE00038017,2025-12-01,ITEM0046,LOC001,Sales Shipment,-68
ILE00038018,2025-12-01,ITEM0046,LOC001,Adjustment,-1
ILE00038019,2025-12-01,ITEM0047,LOC001,Purchase Receipt,71
ILE00038020,2025-12-01,ITEM0047,LOC001,Sales Shipment,-53
ILE00038021,2025-12-01,ITEM0047,LOC001,Adjustment,3
ILE00038022,2025-12-01,ITEM0048,LOC001,Purchase Receipt,46
ILE00038023,2025-12-01,ITEM0048,LOC001,Sales Shipment,-53
ILE00038024,2025-12-01,ITEM0048,LOC001,Adjustment,-1
ILE00038025,2025-12-01,ITEM0049,LOC001,Purchase Receipt,51
ILE00038026,2025-12-01,ITEM0049,LOC001,Sales Shipment,-36
